PARTITION|NODELIST|CPUS|MEMORY|GRES|STATE|AVAIL_FEATURES
sched_system_all|node4115|128|764295|(null)|mixed|node4115,rocky8
sched_system_all|node4116|128|764294|(null)|mixed|node4116,rocky8
sched_system_all|node4117|128|1538438|(null)|mixed|node4117,rocky8
sched_system_all|node4200|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4200,rocky8
sched_system_all|node4202|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4202,rocky8
sched_system_all|node4203|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4203,rocky8
sched_system_all|node4205|64|1022859|gpu:l40s:4(S:0-1)|mixed|node4205,rocky8
sched_system_all|node4208|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4208,rocky8
sched_system_all|node4209|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4209,rocky8
sched_system_all|node4210|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4210,rocky8
sched_system_all|node4211|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4211,rocky8
sched_system_all|node4212|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4212,rocky8
sched_system_all|node4213|64|1022949|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node4213,rocky8
sched_system_all|node4301|120|2055021|gpu:h200:6(S:0-1),gpu:h200_3g.71gb:4(S:1)|mixed|node4301,rocky8
sched_system_all|node4302|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4302,rocky8
sched_system_all|node4303|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4303,rocky8
sched_system_all|node4304|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4304,rocky8
sched_system_all|node4305|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4305,rocky8
sched_system_all|node4306|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4306,rocky8
sched_system_all|node4308|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4308,rocky8
sched_system_all|node4400|120|2055021|gpu:h200:8(S:0-1)|mixed|node4400,rocky8
sched_system_all|node4401|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4401,rocky8
sched_system_all|node4403|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4403,rocky8
sched_system_all|node4407|96|378030|(null)|mixed|node4407,rocky8
sched_system_all|node4408|96|378030|(null)|mixed|node4408,rocky8
sched_system_all|node4410|96|378030|(null)|mixed|node4410,rocky8
sched_system_all|node4414|96|377765|(null)|mixed|node4414,rocky8
sched_system_all|node4417|64|1022949|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node4417,rocky8
sched_system_all|node4500|120|2055021|gpu:h200:8(S:0-1)|mixed|node4500,rocky8
sched_system_all|node4502|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4502,rocky8
sched_system_all|node4504|64|1023122|gpu:l40s:4(S:0-1)|mixed|node4504,rocky8
sched_system_all|node4505|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4505,rocky8
sched_system_all|node4506|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4506,rocky8
sched_system_all|node4507|48|1023129|gpu:l40s:4(S:0-1)|mixed|node4507,rocky8
sched_system_all|node4508|48|378065|gpu:h100:2(S:0-7)|mixed|node4508,rocky8
sched_system_all|node4509|96|378030|(null)|mixed|node4509,rocky8
sched_system_all|node4510|96|378030|(null)|mixed|node4510,rocky8
sched_system_all|node4701|96|1538454|(null)|mixed|node4701,rocky8
sched_system_all|node4900|120|2055006|gpu:h200:8(S:0-1)|mixed|node4900,rocky8
sched_system_all|node5002|64|1031050|gpu:l40s:4(S:0-1)|mixed|node5002,rocky8
sched_system_all|node5003|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5003,rocky8
sched_system_all|node5004|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5004,rocky8
sched_system_all|node5101|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5101,rocky8
sched_system_all|node5103|32|377288|gpu:rtx_pro_6000:2(S:0-7)|mixed|node5103,rocky8
sched_system_all|node5106|32|765009|gpu:rtx_pro_6000:2(S:0-7)|mixed|node5106,rocky8
sched_system_all|node5202|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5202,rocky8
sched_system_all|node5203|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5203,rocky8
sched_system_all|node5204|128|2055020|gpu:rtx_pro_6000:8(S:0-1)|mixed|node5204,rocky8
sched_system_all|node049|16|64000|(null)|allocated|node049,centos7
sched_system_all|node052|16|64000|(null)|allocated|node052,centos7
sched_system_all|node398|20|128000|(null)|allocated|node398,centos7
sched_system_all|node399|20|128000|(null)|allocated|node399,centos7
sched_system_all|node400|20|128000|(null)|allocated|node400,centos7
sched_system_all|node401|20|128000|(null)|allocated|node401,centos7
sched_system_all|node402|20|128000|(null)|allocated|node402,centos7
sched_system_all|node404|20|128000|(null)|allocated|node404,centos7
sched_system_all|node513|32|128000|(null)|allocated|node513,centos7
sched_system_all|node515|32|128000|(null)|allocated|node515,centos7
sched_system_all|node544|32|128000|(null)|allocated|node544,centos7
sched_system_all|node550|32|128000|(null)|allocated|node550,centos7
sched_system_all|node571|32|128000|(null)|allocated|node571,centos7
sched_system_all|node572|32|128000|(null)|allocated|node572,centos7
sched_system_all|node574|32|128000|(null)|allocated|node574,centos7
sched_system_all|node577|32|128000|(null)|allocated|node577,centos7
sched_system_all|node580|32|128000|(null)|allocated|node580,centos7
sched_system_all|node581|32|128000|(null)|allocated|node581,centos7
sched_system_all|node583|32|128000|(null)|allocated|node583,centos7
sched_system_all|node585|32|128000|(null)|allocated|node585,centos7
sched_system_all|node591|32|128000|(null)|allocated|node591,centos7
sched_system_all|node592|32|128000|(null)|allocated|node592,centos7
sched_system_all|node593|32|128000|(null)|allocated|node593,centos7
sched_system_all|node594|32|128000|(null)|allocated|node594,centos7
sched_system_all|node613|32|128000|(null)|allocated|node613,centos7
sched_system_all|node614|32|128000|(null)|allocated|node614,centos7
sched_system_all|node615|32|128000|(null)|allocated|node615,centos7
sched_system_all|node621|28|128000|(null)|allocated|node621,centos7
sched_system_all|node1019|36|191000|(null)|allocated|node1019,centos7
sched_system_all|node1021|36|191000|(null)|allocated|node1021,centos7
sched_system_all|node1022|36|191000|(null)|allocated|node1022,centos7
sched_system_all|node1023|36|191000|(null)|allocated|node1023,centos7
sched_system_all|node1024|36|191000|(null)|allocated|node1024,centos7
sched_system_all|node1025|36|191000|(null)|allocated|node1025,centos7
sched_system_all|node1026|36|191000|(null)|allocated|node1026,centos7
sched_system_all|node1028|36|191000|(null)|allocated|node1028,centos7
sched_system_all|node1147|40|191000|(null)|allocated|node1147,centos7
sched_system_all|node1148|40|191000|(null)|allocated|node1148,centos7
sched_system_all|node1151|40|191000|(null)|allocated|node1151,centos7
sched_system_all|node1152|40|191000|(null)|allocated|node1152,centos7
sched_system_all|node1153|40|191000|(null)|allocated|node1153,centos7
sched_system_all|node1154|40|191000|(null)|allocated|node1154,centos7
sched_system_all|node1155|40|191000|(null)|allocated|node1155,centos7
sched_system_all|node1156|40|191000|(null)|allocated|node1156,centos7
sched_system_all|node1157|40|191000|(null)|allocated|node1157,centos7
sched_system_all|node1158|40|191000|(null)|allocated|node1158,centos7
sched_system_all|node1159|40|191000|(null)|allocated|node1159,centos7
sched_system_all|node1160|40|191000|(null)|allocated|node1160,centos7
sched_system_all|node1161|40|191000|(null)|allocated|node1161,centos7
sched_system_all|node1162|40|191000|(null)|allocated|node1162,centos7
sched_system_all|node1164|40|191000|(null)|allocated|node1164,centos7
sched_system_all|node1165|40|191000|(null)|allocated|node1165,centos7
sched_system_all|node1166|40|191000|(null)|allocated|node1166,centos7
sched_system_all|node1167|40|191000|(null)|allocated|node1167,centos7
sched_system_all|node1168|40|191000|(null)|allocated|node1168,centos7
sched_system_all|node1169|40|191000|(null)|allocated|node1169,centos7
sched_system_all|node1171|40|191000|(null)|allocated|node1171,centos7
sched_system_all|node1172|40|191000|(null)|allocated|node1172,centos7
sched_system_all|node1173|40|191000|(null)|allocated|node1173,centos7
sched_system_all|node1174|40|191000|(null)|allocated|node1174,centos7
sched_system_all|node1187|40|191000|(null)|allocated|node1187,centos7
sched_system_all|node1188|40|191000|(null)|allocated|node1188,centos7
sched_system_all|node1189|40|191000|(null)|allocated|node1189,centos7
sched_system_all|node1190|40|191000|(null)|allocated|node1190,centos7
sched_system_all|node1199|40|191000|(null)|allocated|node1199,centos7
sched_system_all|node1200|40|191000|(null)|allocated|node1200,centos7
sched_system_all|node1201|40|191000|(null)|allocated|node1201,centos7
sched_system_all|node1202|40|191000|(null)|allocated|node1202,centos7
sched_system_all|node1215|40|191000|(null)|allocated|node1215,centos7
sched_system_all|node1216|40|191000|(null)|allocated|node1216,centos7
sched_system_all|node1226|48|772000|(null)|allocated|node1226,centos7
sched_system_all|node1369|40|191000|(null)|allocated|node1369,centos7
sched_system_all|node1370|40|191000|(null)|allocated|node1370,centos7
sched_system_all|node1373|40|191000|(null)|allocated|node1373,centos7
sched_system_all|node1375|40|248000|(null)|allocated|node1375,rocky8
sched_system_all|node1376|40|248000|(null)|allocated|node1376,rocky8
sched_system_all|node1377|40|248000|(null)|allocated|node1377,rocky8
sched_system_all|node1378|40|248000|(null)|allocated|node1378,rocky8
sched_system_all|node1379|40|248000|(null)|allocated|node1379,rocky8
sched_system_all|node1380|40|248000|(null)|allocated|node1380,rocky8
sched_system_all|node1381|40|248000|(null)|allocated|node1381,rocky8
sched_system_all|node1382|40|248000|(null)|allocated|node1382,rocky8
sched_system_all|node1383|40|248000|(null)|allocated|node1383,rocky8
sched_system_all|node1384|40|248000|(null)|allocated|node1384,rocky8
sched_system_all|node1385|40|248000|(null)|allocated|node1385,rocky8
sched_system_all|node1386|40|248000|(null)|allocated|node1386,rocky8
sched_system_all|node1387|40|248000|(null)|allocated|node1387,rocky8
sched_system_all|node1388|40|248000|(null)|allocated|node1388,rocky8
sched_system_all|node1389|40|248000|(null)|allocated|node1389,rocky8
sched_system_all|node1391|40|248000|(null)|allocated|node1391,rocky8
sched_system_all|node1392|40|248000|(null)|allocated|node1392,rocky8
sched_system_all|node1393|40|248000|(null)|allocated|node1393,rocky8
sched_system_all|node1394|40|248000|(null)|allocated|node1394,rocky8
sched_system_all|node1395|40|248000|(null)|allocated|node1395,rocky8
sched_system_all|node1396|40|248000|(null)|allocated|node1396,rocky8
sched_system_all|node1397|40|248000|(null)|allocated|node1397,rocky8
sched_system_all|node1398|40|248000|(null)|allocated|node1398,rocky8
sched_system_all|node1404|64|378098|(null)|allocated|node1404,rocky8
sched_system_all|node1406|64|378100|(null)|allocated|node1406,rocky8
sched_system_all|node1407|64|378098|(null)|allocated|node1407,rocky8
sched_system_all|node1408|64|378097|(null)|allocated|node1408,rocky8
sched_system_all|node1414|64|378100|(null)|allocated|node1414,rocky8
sched_system_all|node1440|64|378098|(null)|allocated|node1440,rocky8
sched_system_all|node1441|64|378098|(null)|allocated|node1441,rocky8
sched_system_all|node1448|64|378100|(null)|allocated|node1448,rocky8
sched_system_all|node1459|64|378100|(null)|allocated|node1459,rocky8
sched_system_all|node1460|64|378100|(null)|allocated|node1460,rocky8
sched_system_all|node1461|64|378100|(null)|allocated|node1461,rocky8
sched_system_all|node1462|64|378100|(null)|allocated|node1462,rocky8
sched_system_all|node1601|96|377765|(null)|allocated|node1601,rocky8
sched_system_all|node1602|96|377765|(null)|allocated|node1602,rocky8
sched_system_all|node1603|96|377765|(null)|allocated|node1603,rocky8
sched_system_all|node1604|96|377765|(null)|allocated|node1604,rocky8
sched_system_all|node1605|96|377765|(null)|allocated|node1605,rocky8
sched_system_all|node1606|96|377765|(null)|allocated|node1606,rocky8
sched_system_all|node1614|96|377765|(null)|allocated|node1614,rocky8
sched_system_all|node1617|96|377765|(null)|allocated|node1617,rocky8
sched_system_all|node1629|96|378031|(null)|allocated|node1629,rocky8
sched_system_all|node1630|96|378031|(null)|allocated|node1630,rocky8
sched_system_all|node1632|64|1023122|gpu:l40s:4|allocated|node1632,rocky8
sched_system_all|node1805|48|378065|gpu:l40s:3|allocated|node1805,rocky8
sched_system_all|node1900|192|377761|(null)|allocated|node1900,rocky8
sched_system_all|node1901|192|377761|(null)|allocated|node1901,rocky8
sched_system_all|node1902|192|377761|(null)|allocated|node1902,rocky8
sched_system_all|node1903|192|377761|(null)|allocated|node1903,rocky8
sched_system_all|node1904|192|377761|(null)|allocated|node1904,rocky8
sched_system_all|node1905|192|377761|(null)|allocated|node1905,rocky8
sched_system_all|node1906|192|378039|(null)|allocated|node1906,rocky8
sched_system_all|node1907|192|378026|(null)|allocated|node1907,rocky8
sched_system_all|node1909|192|378039|(null)|allocated|node1909,rocky8
sched_system_all|node1912|192|378039|(null)|allocated|node1912,rocky8
sched_system_all|node1913|192|378039|(null)|allocated|node1913,rocky8
sched_system_all|node1914|192|378039|(null)|allocated|node1914,rocky8
sched_system_all|node1915|192|378039|(null)|allocated|node1915,rocky8
sched_system_all|node2000|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2000,rocky8
sched_system_all|node2002|256|507079|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2002,rocky8
sched_system_all|node2003|256|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2003,rocky8
sched_system_all|node2004|256|507079|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2004,rocky8
sched_system_all|node2005|256|507079|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2005,rocky8
sched_system_all|node2006|64|249077|(null)|allocated|node2006,rocky8
sched_system_all|node2021|64|249092|(null)|allocated|node2021,rocky8
sched_system_all|node2023|64|249092|(null)|allocated|node2023,rocky8
sched_system_all|node2024|32|248837|(null)|allocated|node2024,rocky8
sched_system_all|node2025|32|248837|(null)|allocated|node2025,rocky8
sched_system_all|node2026|32|248837|(null)|allocated|node2026,rocky8
sched_system_all|node2027|32|248837|(null)|allocated|node2027,rocky8
sched_system_all|node2102|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2102,rocky8
sched_system_all|node2103|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2103,rocky8
sched_system_all|node2104|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2104,rocky8
sched_system_all|node2105|64|507002|(null)|allocated|node2105,rocky8
sched_system_all|node2106|64|507002|(null)|allocated|node2106,rocky8
sched_system_all|node2301|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2301,rocky8
sched_system_all|node2319|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2319,rocky8
sched_system_all|node2405|64|184304|(null)|allocated|node2405,rocky8
sched_system_all|node2406|64|184304|(null)|allocated|node2406,rocky8
sched_system_all|node2407|64|184304|(null)|allocated|node2407,rocky8
sched_system_all|node2408|64|184304|(null)|allocated|node2408,rocky8
sched_system_all|node2410|64|184304|(null)|allocated|node2410,rocky8
sched_system_all|node2411|64|184304|(null)|allocated|node2411,rocky8
sched_system_all|node2412|64|248813|(null)|allocated|node2412,rocky8
sched_system_all|node2416|40|506987|gpu:a100:4|allocated|node2416,rocky8
sched_system_all|node2418|40|506987|gpu:a100:2|allocated|node2418,rocky8
sched_system_all|node2419|32|248837|(null)|allocated|node2419,rocky8
sched_system_all|node2420|32|248837|(null)|allocated|node2420,rocky8
sched_system_all|node2421|32|248837|(null)|allocated|node2421,rocky8
sched_system_all|node2422|32|248837|(null)|allocated|node2422,rocky8
sched_system_all|node2423|64|248826|(null)|allocated|node2423,rocky8
sched_system_all|node2424|64|248826|(null)|allocated|node2424,rocky8
sched_system_all|node2426|64|248826|(null)|allocated|node2426,rocky8
sched_system_all|node2436|64|1023123|gpu:h100:4|allocated|node2436,rocky8
sched_system_all|node2437|192|1538936|(null)|allocated|node2437,rocky8
sched_system_all|node2501|120|2055024|gpu:h100:8|allocated|node2501,rocky8
sched_system_all|node2502|96|378031|(null)|allocated|node2502,rocky8
sched_system_all|node2503|96|378031|(null)|allocated|node2503,rocky8
sched_system_all|node2504|96|378031|(null)|allocated|node2504,rocky8
sched_system_all|node2505|96|378031|(null)|allocated|node2505,rocky8
sched_system_all|node2506|96|378031|(null)|allocated|node2506,rocky8
sched_system_all|node2507|96|378031|(null)|allocated|node2507,rocky8
sched_system_all|node2508|96|378031|(null)|allocated|node2508,rocky8
sched_system_all|node2509|96|378031|(null)|allocated|node2509,rocky8
sched_system_all|node2510|96|378031|(null)|allocated|node2510,rocky8
sched_system_all|node2512|96|378031|(null)|allocated|node2512,rocky8
sched_system_all|node2514|128|1023177|(null)|allocated|node2514,rocky8
sched_system_all|node2600|64|2055166|(null)|allocated|node2600,rocky8
sched_system_all|node2602|64|2055166|(null)|allocated|node2602,rocky8
sched_system_all|node2603|64|2055166|(null)|allocated|node2603,rocky8
sched_system_all|node2604|64|507135|(null)|allocated|node2604,rocky8
sched_system_all|node2606|64|507135|(null)|allocated|node2606,rocky8
sched_system_all|node2622|64|507135|(null)|allocated|node2622,rocky8
sched_system_all|node2623|64|507135|(null)|allocated|node2623,rocky8
sched_system_all|node2624|64|507135|(null)|allocated|node2624,rocky8
sched_system_all|node2625|64|507135|(null)|allocated|node2625,rocky8
sched_system_all|node2626|64|507135|(null)|allocated|node2626,rocky8
sched_system_all|node2627|64|507135|(null)|allocated|node2627,rocky8
sched_system_all|node2628|64|2055166|(null)|allocated|node2628,rocky8
sched_system_all|node2629|64|2055166|(null)|allocated|node2629,rocky8
sched_system_all|node2630|64|2055166|(null)|allocated|node2630,rocky8
sched_system_all|node2631|64|2055166|(null)|allocated|node2631,rocky8
sched_system_all|node2632|64|1023230|(null)|allocated|node2632,rocky8
sched_system_all|node2633|64|1023230|(null)|allocated|node2633,rocky8
sched_system_all|node2634|64|1023230|(null)|allocated|node2634,rocky8
sched_system_all|node2635|64|1023230|(null)|allocated|node2635,rocky8
sched_system_all|node2636|64|507135|(null)|allocated|node2636,rocky8
sched_system_all|node2642|64|1023121|gpu:h100:4|allocated|node2642,rocky8
sched_system_all|node2643|64|1023122|gpu:l40s:4|allocated|node2643,rocky8
sched_system_all|node2644|64|1023122|gpu:l40s:4|allocated|node2644,rocky8
sched_system_all|node2805|56|248982|(null)|allocated|node2805,rocky8
sched_system_all|node2806|56|248982|(null)|allocated|node2806,rocky8
sched_system_all|node2808|56|248982|(null)|allocated|node2808,rocky8
